"Census Profile, 2021 Census of Population"
,,,"Etobicoke North [Federal electoral district (2013 Representation Order)], Ontario",,,,,,,,,,,,
Knowledge of non-official languages refers to whether the person can conduct a conversation in a language other than English or French. For a child who has not yet learned to speak  this includes languages that the child is learning to speak at home. The number of languages that can be reported may vary between surveys  depending on the objectives of the survey.
n.i.e. = not included elsewhere
n.o.s. = not otherwise specified
For more information on language variables  including information on their classifications  the questions from which they are derived  data quality and their comparability with other sources of data  please refer to the Languages Reference Guide  Census of Population  2021.

44,Users should be aware that the estimates associated with this variable are more affected than most by the incomplete enumeration of certain reserves and settlements in the Census of Population.
For more information on Indigenous variables  including information on their classifications  the questions from which they are derived  data quality and their comparability with other sources of data  please refer to the Indigenous Peoples Reference Guide  Census of Population  2021 and the Indigenous Peoples Technical Report  Census of Population  2021.

45,This category includes persons who identify as First Nations (North American Indian)  Métis and/or Inuk (Inuit) and/or those who report being Registered or Treaty Indians (that is  registered under the Indian Act of Canada)  and/or those who report having membership in a First Nation or Indian band.

46,This category includes persons who identify as only one Indigenous group  that is First Nations (North American Indian)  Métis or Inuk (Inuit).

47,This category includes persons who identify as any two or all three of the following: First Nations (North American Indian)  Métis and/or Inuk (Inuit).

48,This category includes persons who do not identify as First Nations (North American Indian)  Métis or Inuk (Inuit) but who report having Registered or Treaty Indian status and/or Membership in a First Nation or Indian band.

49,Registered or Treaty Indian status refers to whether or not a person is a Registered or Treaty Indian. Registered Indians are persons who are registered under the Indian Act of Canada. Treaty Indians are persons who belong to a First Nation or Indian band that signed a treaty with the Crown. Registered or Treaty Indians are sometimes also called Status Indians.

50,Tenure refers to whether the household owns or rents their private dwelling. The private dwelling may be situated on rented or leased land or be part of a condominium. A household is considered to own their dwelling if some member of the household owns the dwelling even if it is not fully paid for  for example if there is a mortgage or some other claim on it. A household is considered to rent their dwelling if no member of the household owns the dwelling. A household is considered to rent that dwelling even if the dwelling is provided without cash rent or at a reduced rent  or if the dwelling is part of a cooperative.
For historical and statutory reasons  shelter occupancy on Indian reserves or settlements does not lend itself to the usual classification by standard tenure categories. Therefore  a special category  'dwelling provided by the local government  First Nation or Indian band ' has been created for census purposes.

51,Condominium status refers to whether the private dwelling is part of a condominium development. A condominium is a residential complex in which dwellings are owned individually while land and common elements are held in joint ownership with others.

52,Bedrooms refers to rooms in a private dwelling that are designed mainly for sleeping purposes even if they are now used for other purposes  such as guest rooms and television rooms. Also included are rooms used as bedrooms now  even if they were not originally built as bedrooms  such as bedrooms in a finished basement. Bedrooms exclude rooms designed for another use during the day such as dining rooms and living rooms even if they may be used for sleeping purposes at night. By definition  one-room private dwellings such as bachelor or studio apartments have zero bedrooms.

53,Rooms refers to enclosed areas within a private dwelling which are finished and suitable for year round living. The number of rooms in a private dwelling includes kitchens  bedrooms and finished rooms in the attic or basement. The number of rooms in a private dwelling excludes bathrooms  halls  vestibules and rooms used solely for business purposes. Partially divided rooms are considered to be separate rooms if they are considered as such by the respondent (e.g.  L-shaped dining-room and living-room arrangements).

54,Number of persons per room - Refers to an indicator of the level of crowding in a private dwelling. It is calculated by dividing the number of persons in the household by the number of rooms in the dwelling.

55,Housing suitability refers to whether a private household is living in suitable accommodations according to the National Occupancy Standard (NOS); that is  whether the dwelling has enough bedrooms for the size and composition of the household. A household is deemed to be living in suitable accommodations if its dwelling has enough bedrooms  as calculated using the NOS.
'Housing suitability' assesses the required number of bedrooms for a household based on the age  sex  and relationships among household members. An alternative variable  'persons per room ' considers all rooms in a private dwelling and the number of household members.
Housing suitability and the National Occupancy Standard (NOS) on which it is based were developed by Canada Mortgage and Housing Corporation (CMHC) through consultations with provincial housing agencies.

56,Period of construction refers to the period in time during which the building or dwelling was originally constructed.
This refers to the period in which the building was completed  not the time of any later remodeling  additions or conversions.
For properties having multiple residential structures  this refers to the period in which the most recent structure was completed.

57,Includes data up to May 11  2021.

58,Dwelling condition refers to whether the dwelling is in need of repairs. This does not include desirable remodelling or additions.

59,Refers to whether or not a person residing in the household is responsible for paying the rent  or the mortgage  or the taxes  or the electricity or other services or utilities. Where a number of people may contribute to the payments  more than one person in the household may be identified as a household maintainer. If no person in the household is identified as making such payments  the reference person is identified by default.

60,Primary household maintainer - The first person in the household identified as someone who pays the rent  or the mortgage  or the taxes  or the electricity or other services or utilities for the dwelling. When more than one member of the household contributes to the payments  the first person listed is chosen as the primary household maintainer. If no person in the household is identified as making any such payments  the first person listed is selected by default.
The order of the persons in a household is determined by the order in which they are listed on the questionnaire. Generally  an adult is listed first followed  if applicable  by their spouse or common-law partner and then by their children. The order does not necessarily correspond to the proportion of household payments made by each person.

61,Shelter-cost-to-income ratio - Refers to the proportion of average total income of household which is spent on shelter costs.
Shelter-cost-to-income ratio is calculated for private households  who reported a total household income greater than zero.
Private households located on an agricultural operation that is operated by a member of the household  and households who reported a zero or negative total household income are excluded.
The relatively high shelter-costs-to-household income ratios for some households may have resulted from the difference in the reference period for shelter costs and household total income data. The reference period for shelter cost data is 2021  while household total income is reported for the year 2020. As well  for some households  the 2020 household total income may represent income for only part of a year.
For more information on household total income or shelter costs  refer to the Census Dictionary: Total income and Shelter cost.

62,Acceptable housing refers to whether a household meets each of the three indicator thresholds established by the Canada Mortgage and Housing Corporation for housing adequacy  suitability and affordability.Housing indicator thresholds are defined as follows:
    *Adequate housing is reported by their residents as not requiring any major repairs.
,    *Affordable housing has shelter costs equal to less than 30% of total before-tax household income.
,    *Suitable housing has enough bedrooms for the size and composition of resident households according to the National Occupancy Standard (NOS)  conceived by the Canada Mortgage and Housing Corporation and provincial and territorial representatives.
,Acceptable housing identifies which thresholds the household falls below  if any. Housing that is adequate in condition  suitable in size and affordable is considered to be acceptable.
Households below and above the thresholds are based on the indicators for which individual households can be assessed. Farm and on-reserve households whose housing does not meet either or both of the suitability and adequacy thresholds are counted in the total of households below the thresholds. Farm and on-reserve households who live in housing that meets both the suitability and adequacy thresholds are counted in the total of households above the thresholds (even though it is not possible to assess housing affordability for these households). Farm households and on-reserve households cannot be assessed for housing affordability because the concept is not applicable.
Housing affordability is assessed for owner and tenant households with household total income greater than zero in non-farm  non-reserve private dwellings.

63,Core housing need refers to whether a private household's housing falls below at least one of the indicator thresholds for housing adequacy  affordability or suitability  and would have to spend 30% or more of its total before-tax income to pay the median rent of alternative local housing that is acceptable (attains all three housing indicator thresholds). Housing indicator thresholds are defined as follows: Adequate housing is reported by their residents as not requiring any major repairs. Affordable housing has shelter costs equal to less than 30% of total before-tax household income. Suitable housing has enough bedrooms for the size and composition of resident households according to the National Occupancy Standard (NOS)  conceived by the Canada Mortgage and Housing Corporation and provincial and territorial representatives. Only private  non-farm  non-reserve and owner- or renter-households with incomes greater than zero and shelter-cost-to-income ratios less than 100% are assessed for 'core housing need.' Non-family households with at least one maintainer aged 15 to 29 attending school are considered not to be in 'core housing need' regardless of their housing circumstances. Attending school is considered a transitional phase  and low incomes earned by student households are viewed as being a temporary condition.

64,Presence of mortgage payments refers to whether an owner household makes regular mortgage or loan payments for their dwelling.

65,Shelter cost refers to the average monthly total of all shelter expenses paid by households.
Shelter costs for owner households include  where applicable  mortgage payments  property taxes and condominium fees  along with the costs of electricity  heat  water and other municipal services. For renter households  shelter costs include  where applicable  the rent and the costs of electricity  heat  water and other municipal services. For households living in a dwelling provided by the local government  First Nation or Indian band  shelter costs include  where applicable  the monthly use or occupancy payment and the costs of electricity  heat  water and other municipal services.

66,Value (owner estimated) refers to the dollar amount expected by the owner if the asset were to be sold.
In the context of dwelling  it refers to the value of the entire dwelling  including the value of the land it is on and of any other structure  such as a garage  which is on the property. If the dwelling is located in a building which contains several dwellings  or a combination of residential and business premises  all of which the household owns  the value is estimated as a portion of the market value that applies only to the dwelling in which the household resides.

67,Subsidized housing refers to whether a renter household lives in a dwelling that is subsidized. Subsidized housing includes rent geared to income  social housing  public housing  government-assisted housing  non-profit housing  rent supplements and housing allowances.

68,'Indigenous ancestry' refers to whether a person has ancestry associated with the Indigenous peoples of Canada  that is  First Nations (North American Indian)  Métis  and/or Inuit. Aboriginal peoples (referred to here as Indigenous peoples) of Canada are defined in the Constitution Act  1982  Section 35 (2) as including the Indian  Inuit and Métis peoples of Canada. The term 'Aboriginal' has been replaced with the updated term of 'Indigenous' when referring to individuals who identify themselves as First Nations people  Métis and/or Inuit. Ancestry refers to the ethnic or cultural origins of the person's ancestors  an ancestor being usually more distant than a grandparent. A person can have more than one ethnic or cultural origin.
Users should be aware that the estimates associated with this variable are more affected than most by the incomplete enumeration of certain reserves and settlements in the Census of Population.
For more information on Indigenous variables  including information on their classifications  the questions from which they are derived  data quality and their comparability with other sources of data  please refer to the Indigenous Peoples Reference Guide  Census of Population  2021 and the Indigenous Peoples Technical Report  Census of Population  2021.

69,'Indigenous ancestry (only)' includes persons who have First Nations (North American Indian)  Métis and/or Inuit ancestry. It excludes persons with non-Indigenous ancestry.

70,'Single Indigenous ancestry (only)' includes persons who have only one of First Nations (North American Indian)  Métis or Inuit ancestry. It excludes persons with non-Indigenous ancestry.

71,'Multiple Indigenous ancestries (only)' includes persons who have two or more of First Nations (North American Indian)  Métis and Inuit ancestries. It excludes persons with non-Indigenous ancestry.

72,'Indigenous and non-Indigenous ancestries' includes persons who have First Nations (North American Indian)  Métis and/or Inuit ancestry  as well as non-Indigenous ancestry.

73,'Single Indigenous and non-Indigenous ancestries' includes persons who have First Nations (North American Indian)  Métis or Inuit ancestry  as well as non-Indigenous ancestry.

74,'Multiple Indigenous and non-Indigenous ancestries' includes persons who have two or more of First Nations (North American Indian)  Métis and Inuit ancestries  as well as non-Indigenous ancestry.

75,'Non-Indigenous ancestry (only)' includes persons who have non-Indigenous ancestry only.

76,'Citizenship' refers to the country where the person has citizenship. A person may have more than one citizenship. A person may be stateless  that is  they may have no citizenship. Citizenship can be by birth or naturalization.
For more information on citizenship variables  including information on their classifications  the questions from which they are derived  data quality and their comparability with other sources of data  please refer to the Place of Birth  Generation Status  Citizenship and Immigration Reference Guide  Census of Population  2021.

77,'Canadian citizens' includes persons who are citizens of Canada only and persons who are citizens of Canada and at least one other country.

78,'Not Canadian citizens' includes persons who are not citizens of Canada. They may be citizens of one or more other countries. Persons who are stateless are included in this category.

79,'Immigrant status' refers to whether the person is a non-immigrant  an immigrant or a non-permanent resident.
'Period of immigration' refers to the period in which the immigrant first obtained landed immigrant or permanent resident status.
For more information on immigration variables  including information on their classifications  the questions from which they are derived  data quality and their comparability with other sources of data  please refer to the Place of Birth  Generation Status  Citizenship and Immigration Reference Guide  Census of Population  2021.

80,'Non-immigrants' includes persons who are Canadian citizens by birth.

81,'Immigrants' includes persons who are  or who have ever been  landed immigrants or permanent residents. Such persons have been granted the right to live in Canada permanently by immigration authorities. Immigrants who have obtained Canadian citizenship by naturalization are included in this category. In the 2021 Census of Population  'Immigrants' includes immigrants who were admitted to Canada on or prior to May 11  2021.

82,Includes immigrants who were admitted to Canada on or prior to May 11  2021.

83,'Non-permanent residents' includes persons from another country with a usual place of residence in Canada and who have a work or study permit or who have claimed refugee status (asylum claimants). Family members living with work or study permit holders are also included  unless these family members are already Canadian citizens  landed immigrants or permanent residents.

84,'Age at immigration' refers to the age at which an immigrant first obtained landed immigrant or permanent resident status.
'Immigrants' includes persons who are  or who have ever been  landed immigrants or permanent residents. Such persons have been granted the right to live in Canada permanently by immigration authorities. Immigrants who have obtained Canadian citizenship by naturalization are included in this category. In the 2021 Census of Population  'Immigrants' includes immigrants who were admitted to Canada on or prior to May 11  2021.
For more information on immigration variables  including information on their classifications  the questions from which they are derived  data quality and their comparability with other sources of data  please refer to the Place of Birth  Generation Status  Citizenship and Immigration Reference Guide  Census of Population  2021.

85,'Immigrant' refers to a person who is  or who has ever been  a landed immigrant or permanent resident. Such a person has been granted the right to live in Canada permanently by immigration authorities. Immigrants who have obtained Canadian citizenship by naturalization are included in this group. In the 2021 Census of Population  'Immigrants' includes immigrants who were admitted to Canada on or prior to May 11  2021.
The places of birth selected are the most frequently reported by immigrants at the Canada level.
'Place of birth' refers to the name of the geographic location where the person was born. The geographic location is specified according to geographic boundaries current at the time of data collection  not the geographic boundaries at the time of birth. In the 2021 Census of Population  the geographic location refers to a country or area of interest if the person was born outside Canada.
For more information on the place of birth variables  including information on their classifications  the questions from which they are derived  data quality and their comparability with other sources of data  please refer to the Place of Birth  Generation Status  Citizenship and Immigration Reference Guide  Census of Population  2021.

86,Serbia excludes Kosovo.

87,The official name of United Kingdom is United Kingdom of Great Britain and Northern Ireland. United Kingdom includes Scotland  Wales  England and Northern Ireland (excludes Isle of Man  the Channel Islands and British Overseas Territories).

88,The official name of Iran is Islamic Republic of Iran.

89,The official name of Syria is Syrian Arab Republic.

90,China excludes Hong Kong and Macao.

91,The full name of Hong Kong is the Hong Kong Special Administrative Region of China.

92,The official name of South Korea is Republic of Korea.

93,The category 'Oceania and other' includes places of birth in Oceania and responses not included elsewhere  such as 'born at sea.'

94,'Recent immigrant' refers to an immigrant who first obtained his or her landed immigrant or permanent resident status between January 1  2016 and May 11  2021.
'Immigrant' refers to a person who is  or who has ever been  a landed immigrant or permanent resident. Such a person has been granted the right to live in Canada permanently by immigration authorities. Immigrants who have obtained Canadian citizenship by naturalization are included in this group.
The places of birth selected are the most frequently reported by recent immigrants at the Canada level.
'Place of birth' refers to the name of the geographic location where the person was born. The geographic location is specified according to geographic boundaries current at the time of data collection  not the geographic boundaries at the time of birth. In the 2021 Census of Population  the geographic location refers to a country or area of interest if the person was born outside Canada.
For more information on the place of birth variables  including information on their classifications  the questions from which they are derived  data quality and their comparability with other sources of data  please refer to the Place of Birth  Generation Status  Citizenship and Immigration Reference Guide  Census of Population  2021.

95,The official name of Venezuela is Bolivarian Republic of Venezuela.

96,Ireland is also referred to as Republic of Ireland.

97,The full name of Sudan is the Republic of the Sudan.

98,The category 'Other places of birth' includes other places of birth in Oceania and responses not included elsewhere  such as 'born at sea.'

99,'Generation status' refers to whether or not the person or the person's parents were born in Canada.
For more information on generation status variables  including information on their classifications  the questions from which they are derived  data quality and their comparability with other sources of data  please refer to the Place of Birth  Generation Status  Citizenship and Immigration Reference Guide  Census of Population  2021.

100,'First generation' includes persons who were born outside Canada. For the most part  these are people who are now  or once were  immigrants to Canada.

101,'Second generation' includes persons who were born in Canada and had at least one parent born outside Canada. For the most part  these are the children of immigrants.

102,'Third generation or more' includes persons who were born in Canada with all parents born in Canada.

103,'Admission category' refers to the name of the immigration program or group of programs under which an immigrant has been granted for the first time the right to live in Canada permanently by immigration authorities.
'Applicant type' refers to whether an immigrant was identified as the principal applicant  the spouse or the dependant on their application for permanent residence.
'Immigrant' refers to a person who is  or who has ever been  a landed immigrant or permanent resident. Such a person has been granted the right to live in Canada permanently by immigration authorities. Immigrants who have obtained Canadian citizenship by naturalization are included in this group. In the 2021 Census of Population  data on admission category and applicant type are available for immigrants who were admitted to Canada between January 1  1980 and May 11  2021.
For more information on immigration variables  including information on their classifications  data quality and their comparability with other sources of data  please refer to the Place of Birth  Generation Status  Citizenship and Immigration Reference Guide  Census of Population  2021.

104,'Economic immigrants' includes immigrants who have been selected for their ability to contribute to Canada's economy through their ability to meet labour market needs  to own and manage or to build a business  to make a substantial investment  to create their own employment or to meet specific provincial or territorial labour market needs.

105,'Principal applicants' includes immigrants who were identified as the principal applicant on their application for permanent residence.

106,'Secondary applicants' includes immigrants who were identified as the married spouse  the common-law or conjugal partner or the dependant of the principal applicant on their application for permanent residence.

107,'Immigrants sponsored by family' includes immigrants who were sponsored by a Canadian citizen or permanent resident and were granted permanent resident status on the basis of their relationship either as the spouse  partner  parent  grand-parent  child or other relative of this sponsor. The terms 'family class' or 'family reunification' are sometimes used to refer to this category.

108,'Refugees' includes immigrants who were granted permanent resident status on the basis of a well-founded fear of returning to their home country. This category includes persons who had a well-founded fear of persecution for reasons of race  religion  nationality  membership in particular social group or for political opinion (Geneva Convention refugees) as well as persons who had been seriously and personally affected by civil war or armed conflict  or have suffered a massive violation of human rights. Some refugees were in Canada when they applied for refugee protection for themselves and their family members (either with them in Canada or abroad). Others were abroad and were referred for resettlement to Canada by the United Nations Refugee Agency  another designated referral organization or private sponsors.

109,'Other immigrants' includes immigrants who were granted permanent resident status under a program that does not fall under the economic immigrants  the immigrants sponsored by family or the refugee categories.

110,'Pre-admission experience' refers to the category under which an immigrant was authorized to enter Canada for temporary residence purposes before admission as a landed immigrant or permanent resident.
In the 2021 Census of Population  data on pre-admission experience are available for immigrants who were admitted to Canada between January 1  1980  and May 11  2021.
'Immigrant' refers to a person who is  or who has ever been  a landed immigrant or permanent resident. Such a person has been granted the right to live in Canada permanently by immigration authorities. Immigrants who have obtained Canadian citizenship by naturalization are included in this group.
For more information on immigration variables  including information on their classifications  the questions from which they are derived  data quality and their comparability with other sources of data  please refer to the Place of Birth  Generation Status  Citizenship and Immigration Reference Guide  Census of Population  2021.

111,This category includes immigrants who had an asylum claim before admission as a landed immigrant or permanent resident. This category includes immigrants who had an asylum claim with a work and/or study permit before admission.

112,This category includes immigrants who had a work permit only before admission as a landed immigrant or permanent resident. A work permit is a document issued by Immigration  Refugees and Citizenship Canada that authorizes a person to work on a temporary basis in Canada. Work permits set out conditions for the worker  such as the type of work and employer  location of work  and timeline of work.

113,This category includes immigrants who had a study permit only before admission as a landed immigrant or permanent resident. A study permit is a document issued by Immigration  Refugees and Citizenship Canada that authorizes a person to study at an educational institution in Canada for the duration of the program of study.

114,This category includes immigrants who had both a work and a study permit before admission as a landed immigrant or permanent resident.

115,This category includes immigrants who had a permit other than a work permit  study permit  or asylum claim before admission as a landed immigrant or permanent resident.

116,This category includes immigrants who did not have a permit for temporary residence purposes before admission as a landed immigrant or permanent resident.

117,'Visible minority' refers to whether a person is a visible minority or not  as defined by the Employment Equity Act. The Employment Equity Act defines visible minorities as "persons  other than Aboriginal peoples  who are non-Caucasian in race or non-white in colour." The visible minority population consists mainly of the following groups: South Asian  Chinese  Black  Filipino  Arab  Latin American  Southeast Asian  West Asian  Korean and Japanese.
In 2021 Census analytical and communications products  the term "visible minority" has been replaced by the terms "racialized population" or "racialized groups"  reflecting the increased use of these terms in the public sphere.
For more information on visible minority and population group variables  including information on their classifications  the questions from which they are derived  data quality and their comparability with other sources of data  please refer to the Visible Minority and Population Group Reference Guide  Census of Population  2021.

118,In 2021 Census analytical and communications products  the term "visible minority" has been replaced by the terms "racialized population" or "racialized groups"  reflecting the increased use of these terms in the public sphere.

119,The abbreviation "n.i.e." means "not included elsewhere." This category includes persons who provided responses that are classified as a visible minority  but that cannot be classified with a specific visible minority group. Such responses include  for example  "Guyanese " "Pacific Islander " "Polynesian " "Tibetan" and "West Indian."

120,In 2021 Census analytical and communications products  this category is referred to as "the rest of the population."

121,'Ethnic or cultural origin' refers to the ethnic or cultural origins of the person's ancestors. Ancestors may have Indigenous origins  origins that refer to different countries or other origins that may not refer to different countries.
The sum of the ethnic or cultural origins in this table is greater than the total population estimate because a person may report more than one ethnic or cultural origin in the census.
The ethnic groups selected are the most frequently reported at the Canada level.
For more information on ethnic or cultural origin variables  including information on their classifications  the questions from which they are derived  data quality and their comparability with other sources of data  please refer to the Ethnic or Cultural Origin Reference Guide  Census of Population  2021.

122,The abbreviation "n.o.s." means "not otherwise specified." This category includes responses indicating French origins  not otherwise specified (e.g.  "French").

123,The abbreviation "n.o.s." means "not otherwise specified." This category includes responses indicating British Isles origins  not otherwise specified (e.g.  "British " "United Kingdom").

124,The abbreviation "n.o.s." means "not otherwise specified." This category includes responses indicating Caucasian (White) origins  not otherwise specified (e.g.  "Caucasian").

125,The abbreviation "n.o.s." means "not otherwise specified." This category includes responses indicating First Nations (North American Indian) origins  not otherwise specified (e.g.  "First Nations " "North American Indian").

126,The abbreviation "n.o.s." means "not otherwise specified." This category includes responses indicating European origins  not otherwise specified (e.g.  "European").

127,The abbreviation "n.o.s." means "not otherwise specified." This category includes responses indicating African origins  not otherwise specified (e.g.  "African").

128,The abbreviation "n.o.s." means "not otherwise specified." This category includes responses indicating Arab origins  not otherwise specified (e.g.  "Arab").

129,The abbreviation "n.o.s." means "not otherwise specified." This category includes responses indicating Asian origins  not otherwise specified (e.g.  "Asian").

130,The abbreviation "n.o.s." means "not otherwise specified." This category includes responses indicating Cree origins  not otherwise specified (e.g.  "Cree").

131,The abbreviation "n.i.e." means "not included elsewhere." This category includes responses indicating Christian origins  not included elsewhere (e.g.  "Christian " "Baptist " "Catholic").

132,The abbreviation "n.o.s." means "not otherwise specified." This category includes responses indicating North American Indigenous origins  not otherwise specified (e.g.  "Aboriginal " "Indigenous").

133,The abbreviation "n.o.s." means "not otherwise specified." This category includes responses indicating South Asian origins  not otherwise specified (e.g.  "South Asian").

134,The abbreviation "n.o.s." means "not otherwise specified." This category includes responses indicating Mi'kmaq origins  not otherwise specified (e.g.  "Mi'kmaq").

135,The abbreviation "n.o.s." means "not otherwise specified." This category includes responses indicating Northern European origins  not otherwise specified (e.g.  "Northern European " "Scandinavian").

136,The abbreviation "n.o.s." means "not otherwise specified." This category includes responses indicating Latin  Central or South American origins  not otherwise specified (e.g.  "Latin American " "South American").

137,The abbreviation "n.o.s." means "not otherwise specified." This category includes responses indicating Black origins  not otherwise specified (e.g.  "Black").

138,The abbreviation "n.o.s." means "not otherwise specified." This category includes responses indicating Inuit origins  not otherwise specified (e.g.  "Inuit").

139,The abbreviation "n.o.s." means "not otherwise specified." This category includes responses indicating Eastern European origins  not otherwise specified (e.g.  "Eastern European").

140,The abbreviation "n.o.s." means "not otherwise specified." This category includes responses indicating East or Southeast Asian origins  not otherwise specified (e.g.  "East Asian " "Southeast Asian").

141,The abbreviation "n.o.s." means "not otherwise specified." This category includes responses indicating West or Central Asian or Middle Eastern origins  not otherwise specified (e.g.  "Central Asian " "Middle Eastern " "West Asian").

142,The abbreviation "n.o.s." means "not otherwise specified." This category includes responses indicating Caribbean origins  not otherwise specified (e.g.  "Caribbean").

143,The abbreviation "n.o.s." means "not otherwise specified." This category includes responses indicating West Indian origins  not otherwise specified (e.g.  "West Indian").

144,The abbreviation "n.o.s." means "not otherwise specified." This category includes responses indicating Hispanic origins  not otherwise specified (e.g.  "Hispanic").

145,The abbreviation "n.o.s." means "not otherwise specified." This category includes responses indicating Western European origins  not otherwise specified (e.g.  "Western European").

146,The abbreviation "n.o.s." means "not otherwise specified." This category includes responses indicating Czechoslovakian origins  not otherwise specified (e.g.  "Czechoslovakian").

147,The abbreviation "n.o.s." means "not otherwise specified." This category includes responses indicating Yugoslavian origins  not otherwise specified (e.g.  "Yugoslavian").

148,The abbreviation "n.o.s." means "not otherwise specified." This category includes responses indicating Slavic origins  not otherwise specified (e.g.  "Slavic").

149,The abbreviation "n.o.s." means "not otherwise specified." This category includes responses indicating Innu origins  not otherwise specified (e.g.  "Innu " "Montagnais").

150,The abbreviation "n.o.s." means "not otherwise specified." This category includes responses indicating Celtic origins  not otherwise specified (e.g.  "Celtic").

151,The abbreviation "n.o.s." means "not otherwise specified." This category includes responses indicating North American origins  not otherwise specified (e.g.  "North American").

152,The abbreviation "n.o.s." means "not otherwise specified." This category includes responses indicating Dene origins  not otherwise specified (e.g.  "Dene").

153,The abbreviation "n.o.s." means "not otherwise specified." This category includes responses indicating Blackfoot origins  not otherwise specified (e.g.  "Blackfoot").

154,The abbreviation "n.o.s." means "not otherwise specified." This category includes responses indicating Iroquoian (Haudenosaunee) origins  not otherwise specified (e.g.  "Iroquois " "Haudenosaunee").

155,The abbreviation "n.o.s." means "not otherwise specified." This category includes responses indicating North African origins  not otherwise specified (e.g.  "North African").

156,The abbreviation "n.o.s." means "not otherwise specified." This category includes responses indicating Southern or East African origins  not otherwise specified (e.g.  "East African").

157,The abbreviation "n.o.s." means "not otherwise specified.' This category includes responses indicating Anishinaabe origins  not otherwise specified (e.g.  "Anishinaabe").

158,The abbreviation "n.o.s." means "not otherwise specified." This category includes responses indicating Bantu origins  not otherwise specified (e.g.  "Bantu").

159,The abbreviation "n.o.s." means "not otherwise specified." This category includes responses indicating Akan origins  not otherwise specified (e.g.  "Akan").

160,The abbreviation "n.o.s." means "not otherwise specified." This category includes responses indicating Central or West African origins  not otherwise specified (e.g.  "Central African " "West African").

161,'Religion' refers to the person's self-identification as having a connection or affiliation with any religious denomination  group  body  or other religiously defined community or system of belief. Religion is not limited to formal membership in a religious organization or group. 
This variable shows the aggregated responses to the religion question. 
For infants or children  religion refers to the specific religious group or denomination in which they are being raised  if any.
Persons without a religious connection or affiliation can self-identify as atheist  agnostic or humanist  or can provide another applicable response.
For more information on religion variables  including information on their classifications  the questions from which they are derived  data quality and their comparability with other sources of data  please refer to the Religion Reference Guide  Census of Population  2021.

162,The abbreviation "n.o.s." means "not otherwise specified." This category includes responses of "Christian " not otherwise specified (e.g.  "Christian " "Christianity").

163,Refers to the status of a person with regard to the place of residence on the reference day  May 11  2021  in relation to the place of residence on the same date one year earlier at the provincial level. Persons who have not moved are referred to as non-movers and persons who have moved from one residence to another are referred to as movers. Movers include non-migrants and migrants. Non-migrants are persons who did move but remained in the same city  town  township  village or Indian reserve. Migrants include internal migrants  who moved to a different city  town  township  village or Indian reserve within Canada. External migrants include persons who lived outside Canada at the earlier reference date.

164,Refers to the status of a person with regard to the place of residence on the reference day  May 11  2021  in relation to the place of residence on the same date five years earlier at the provincial level. Persons who have not moved are referred to as non-movers and persons who have moved from one residence to another are referred to as movers. Movers include non-migrants and migrants. Non-migrants are persons who did move but remained in the same city  town  township  village or Indian reserve. Migrants include internal migrants  who moved to a different city  town  township  village or Indian reserve within Canada. External migrants include persons who lived outside Canada at the earlier reference date.

165,For information on data quality for this variable  refer to the Education Reference Guide  Census of Population  2021  Catalogue no. 98-500-X2021013.

166,This includes all persons with a high school diploma or equivalency certificate  regardless of whether they also completed a postsecondary certificate  diploma or degree.

167,'High (secondary) school diploma or equivalency certificate' includes only people who have this as their highest educational credential. It excludes persons with a postsecondary certificate  diploma or degree.

168,'Non-apprenticeship trades certificate or diploma' includes trades certificates or diplomas such as pre-employment or vocational certificates and diplomas from brief trade programs completed at colleges  institutes of technology  vocational centres and similar institutions. It also includes qualifications from vocational training programs in the province of Quebec such as the Diplôme d'études professionnelles (DEP)/Diploma of Vocational Studies (DVS).

169,'Apprenticeship certificate' includes Certificates of Apprenticeship  Certificates of Qualification and Journeyperson's designations.

170,College  CEGEP and other non-university certificates and diplomas obtained from programs that are typically completed in less than three months are not included in this category.

171,'Earned doctorate' does not include honorary doctorates.

172,This variable shows the 'Variant of CIP 2021 - Alternative primary groupings ' with the hierarchy of the primary groupings and two-digit series. When a primary grouping contains more than one subseries from series '30. Multidisciplinary/interdisciplinary studies ' these subseries are grouped together. An exception is made for '30.01 Biological and physical sciences' due to its large size. For more information on the CIP classification  see the Classification of Instructional Programs  Canada  2021. For information on classification and data quality for this variable  refer to the Education Reference Guide  Census of Population  2021  Catalogue no. 98-500-X2021013.

173,'No postsecondary certificate  diploma or degree' is made up of persons who have not completed any credentials above a high school diploma.

174,Includes '30.13 Medieval and renaissance studies ' '30.21 Holocaust and related studies ' '30.22 Classical and ancient studies ' '30.29 Maritime studies ' '30.45 History and language/literature ' '30.47 Linguistics and anthropology ' '30.51 Integrated philosophy  politics  and economics ' '30.52 Digital humanities and textual studies ' and '30.53 Thanatology.'

